,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME,OPP_RANK,PL_RATING,OPP_RATING,WON
28,24:42,9.0,18.0,0.5,2.0,8.0,0.25,4.0,4.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,3.0,1.0,24.0,6.0,2022,121.0,0.477,0.706,0.333,22.0,45.0,124.0,0.5,0.944,0.436,24.0,38.0,0,1,0.486,23.2,111.0,0
29,16:58,7.0,13.0,0.538,3.0,8.0,0.375,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,4.0,1.0,17.0,-2.0,2022,104.0,0.458,0.667,0.41,29.0,47.0,95.0,0.353,0.9,0.242,23.0,46.0,1,1,0.514,26.0,104.4,1
30,13:05,1.0,7.0,0.143,1.0,4.0,0.25,3.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,6.0,-2.0,2022,87.0,0.369,0.633,0.171,20.0,44.0,96.0,0.367,0.775,0.269,18.0,62.0,0,0,0.514,30.6,107.4,1
31,39:55,12.0,21.0,0.571,6.0,11.0,0.545,4.0,4.0,1.0,0.0,7.0,7.0,7.0,2.0,1.0,2.0,4.0,34.0,8.0,2021,90.0,0.425,0.917,0.393,27.0,41.0,103.0,0.413,1.0,0.413,27.0,44.0,0,0,0.6,30.6,103.0,1
32,37:08,7.0,22.0,0.318,0.0,9.0,0.0,2.0,3.0,0.667,0.0,4.0,4.0,8.0,2.0,0.0,1.0,2.0,16.0,15.0,2021,104.0,0.466,0.867,0.225,23.0,39.0,94.0,0.413,0.677,0.344,18.0,47.0,1,1,0.6,30.4,104.2,1
33,40:41,14.0,26.0,0.538,7.0,14.0,0.5,8.0,9.0,0.889,2.0,8.0,10.0,4.0,0.0,0.0,5.0,3.0,43.0,11.0,2021,97.0,0.4,0.737,0.395,22.0,42.0,107.0,0.44,0.8,0.349,20.0,55.0,0,0,0.6,25.8,105.4,1
34,37:08,12.0,22.0,0.545,6.0,11.0,0.545,1.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,0.0,3.0,4.0,31.0,-14.0,2021,116.0,0.483,0.708,0.371,28.0,47.0,100.0,0.462,0.867,0.375,22.0,31.0,1,0,0.6,25.8,100.8,0
35,32:11,9.0,21.0,0.429,5.0,12.0,0.417,6.0,7.0,0.857,0.0,6.0,6.0,4.0,3.0,0.0,2.0,2.0,29.0,24.0,2021,107.0,0.453,0.7,0.405,25.0,42.0,88.0,0.375,0.765,0.405,24.0,43.0,1,1,0.6,26.4,103.6,1
36,38:15,12.0,25.0,0.48,7.0,14.0,0.5,3.0,4.0,0.75,0.0,5.0,5.0,5.0,3.0,0.0,2.0,3.0,34.0,-9.0,2021,108.0,0.443,0.733,0.422,24.0,39.0,120.0,0.506,0.813,0.512,33.0,39.0,0,1,0.6,23.8,100.2,0
37,34:49,5.0,17.0,0.294,2.0,7.0,0.286,3.0,3.0,1.0,0.0,3.0,3.0,9.0,3.0,1.0,2.0,2.0,15.0,11.0,2021,120.0,0.511,1.0,0.389,36.0,51.0,110.0,0.451,0.76,0.405,22.0,34.0,1,1,0.25,26.6,109.2,1
38,32:33,7.0,16.0,0.438,2.0,5.0,0.4,4.0,5.0,0.8,0.0,5.0,5.0,8.0,1.0,0.0,2.0,2.0,20.0,-23.0,2021,119.0,0.5,0.773,0.465,30.0,45.0,109.0,0.488,0.654,0.357,26.0,42.0,1,0,0.25,25.4,108.0,0
39,39:01,10.0,20.0,0.5,5.0,10.0,0.5,6.0,6.0,1.0,1.0,4.0,5.0,11.0,0.0,0.0,3.0,5.0,31.0,19.0,2021,100.0,0.4,0.794,0.289,18.0,33.0,109.0,0.469,0.88,0.344,28.0,47.0,0,0,0.25,25.6,104.0,1
40,37:01,11.0,21.0,0.524,6.0,10.0,0.6,4.0,4.0,1.0,0.0,8.0,8.0,5.0,0.0,0.0,3.0,4.0,32.0,15.0,2021,126.0,0.561,0.8,0.5,33.0,43.0,117.0,0.474,0.759,0.467,22.0,30.0,1,1,0.25,25.2,102.8,1
41,30:44,7.0,16.0,0.438,3.0,9.0,0.333,4.0,7.0,0.571,2.0,10.0,12.0,4.0,1.0,1.0,3.0,3.0,21.0,23.0,2021,112.0,0.561,0.625,0.345,24.0,51.0,87.0,0.36,0.667,0.229,14.0,35.0,1,1,0.25,26.4,106.0,1
42,40:13,10.0,27.0,0.37,6.0,17.0,0.353,3.0,4.0,0.75,0.0,7.0,7.0,5.0,1.0,2.0,3.0,3.0,29.0,16.0,2021,110.0,0.394,0.727,0.377,24.0,70.0,96.0,0.354,0.65,0.417,21.0,44.0,1,1,0.25,25.4,113.2,1
43,25:00,4.0,10.0,0.4,3.0,8.0,0.375,3.0,4.0,0.75,0.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,14.0,-37.0,2021,134.0,0.475,0.733,0.439,37.0,55.0,95.0,0.45,0.692,0.359,22.0,37.0,1,0,0.25,28.6,109.2,0
44,37:42,10.0,25.0,0.4,4.0,14.0,0.286,8.0,9.0,0.889,0.0,5.0,5.0,8.0,1.0,0.0,3.0,3.0,32.0,6.0,2021,101.0,0.4,0.909,0.243,25.0,54.0,98.0,0.417,0.6,0.257,25.0,48.0,1,1,0.25,28.8,111.8,1
45,34:42,7.0,14.0,0.5,2.0,8.0,0.25,14.0,14.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,30.0,21.0,2021,142.0,0.624,0.905,0.531,34.0,38.0,112.0,0.435,0.762,0.372,21.0,30.0,1,1,0.25,28.2,113.0,1
46,39:26,11.0,25.0,0.44,3.0,11.0,0.273,2.0,2.0,1.0,3.0,6.0,9.0,8.0,1.0,0.0,5.0,1.0,27.0,-11.0,2021,106.0,0.396,0.952,0.311,17.0,49.0,101.0,0.421,0.778,0.184,27.0,52.0,1,0,0.25,29.6,112.6,0
47,37:05,8.0,20.0,0.4,5.0,12.0,0.417,3.0,4.0,0.75,0.0,3.0,3.0,4.0,0.0,1.0,1.0,5.0,24.0,-9.0,2021,116.0,0.432,0.75,0.4,26.0,46.0,117.0,0.484,0.65,0.368,31.0,52.0,0,0,0.25,28.0,114.2,1
48,37:50,10.0,22.0,0.455,5.0,11.0,0.455,5.0,7.0,0.714,1.0,4.0,5.0,5.0,2.0,0.0,5.0,2.0,30.0,7.0,2021,102.0,0.451,0.714,0.419,28.0,37.0,98.0,0.444,0.69,0.207,26.0,50.0,1,1,0.25,22.6,118.6,1
49,36:50,10.0,23.0,0.435,3.0,11.0,0.273,10.0,14.0,0.714,0.0,3.0,3.0,8.0,4.0,1.0,2.0,1.0,33.0,-4.0,2021,126.0,0.562,0.806,0.484,28.0,33.0,121.0,0.5,0.719,0.353,26.0,36.0,1,0,0.25,25.4,117.8,0
50,30:43,9.0,17.0,0.529,3.0,9.0,0.333,6.0,8.0,0.75,0.0,3.0,3.0,6.0,0.0,0.0,4.0,3.0,27.0,3.0,2021,113.0,0.5,0.815,0.423,25.0,44.0,118.0,0.554,0.643,0.45,29.0,30.0,0,0,0.25,21.6,114.6,1
51,22:57,12.0,17.0,0.706,5.0,10.0,0.5,5.0,7.0,0.714,0.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,34.0,32.0,2021,126.0,0.548,0.708,0.425,27.0,35.0,106.0,0.425,0.905,0.361,20.0,47.0,1,1,0.25,21.6,119.2,1
52,21:41,5.0,13.0,0.385,3.0,6.0,0.5,3.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,16.0,17.0,2021,123.0,0.524,0.724,0.457,33.0,41.0,107.0,0.462,0.769,0.314,26.0,35.0,1,1,0.25,21.4,123.8,1
53,13:41,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,3.0,-5.0,2021,88.0,0.372,0.813,0.229,19.0,38.0,110.0,0.469,0.864,0.375,23.0,53.0,0,1,0.6,26.8,113.4,0
54,35:26,16.0,25.0,0.64,7.0,14.0,0.5,8.0,8.0,1.0,0.0,6.0,6.0,6.0,1.0,0.0,2.0,1.0,47.0,17.0,2021,126.0,0.536,0.818,0.4,26.0,44.0,112.0,0.512,0.783,0.385,28.0,35.0,1,1,0.0,21.6,116.6,1
55,33:09,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,8.0,1.0,1.0,4.0,1.0,8.0,14.0,2021,122.0,0.484,0.933,0.4,33.0,55.0,109.0,0.413,0.696,0.386,27.0,39.0,1,1,0.4,26.8,127.2,1
56,37:58,11.0,21.0,0.524,5.0,12.0,0.417,7.0,7.0,1.0,0.0,9.0,9.0,3.0,2.0,0.0,2.0,1.0,34.0,18.0,2021,102.0,0.417,0.781,0.226,19.0,49.0,113.0,0.477,0.75,0.333,26.0,36.0,0,0,0.25,25.4,119.6,1
57,35:03,5.0,12.0,0.417,1.0,6.0,0.167,4.0,4.0,1.0,0.0,5.0,5.0,5.0,3.0,0.0,4.0,4.0,15.0,6.0,2021,112.0,0.478,0.846,0.382,33.0,51.0,97.0,0.355,0.826,0.308,23.0,47.0,1,1,0.8,26.0,108.4,1
58,35:42,13.0,22.0,0.591,4.0,9.0,0.444,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,4.0,0.0,30.0,-12.0,2021,124.0,0.494,0.857,0.439,25.0,47.0,116.0,0.5,0.474,0.441,22.0,41.0,1,0,0.6,25.0,103.6,0
59,40:26,8.0,15.0,0.533,4.0,5.0,0.8,1.0,1.0,1.0,0.0,5.0,5.0,9.0,1.0,0.0,3.0,3.0,21.0,-8.0,2021,122.0,0.529,0.75,0.459,29.0,32.0,113.0,0.543,0.769,0.5,26.0,37.0,1,0,0.25,27.4,111.4,0
60,33:14,10.0,24.0,0.417,5.0,16.0,0.313,9.0,9.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,4.0,1.0,34.0,-10.0,2021,129.0,0.528,0.826,0.4,27.0,42.0,114.0,0.456,0.864,0.289,26.0,40.0,1,0,0.5,25.4,113.0,0
61,38:04,11.0,25.0,0.44,3.0,10.0,0.3,2.0,4.0,0.5,1.0,3.0,4.0,10.0,2.0,0.0,1.0,0.0,27.0,-4.0,2021,101.0,0.429,0.6,0.282,27.0,44.0,107.0,0.5,0.8,0.382,16.0,45.0,0,1,0.25,27.0,110.0,0
62,27:27,5.0,11.0,0.455,2.0,7.0,0.286,6.0,6.0,1.0,0.0,5.0,5.0,14.0,1.0,1.0,3.0,3.0,18.0,19.0,2021,95.0,0.392,0.828,0.257,16.0,31.0,132.0,0.511,0.844,0.366,36.0,46.0,0,0,0.5,26.6,111.8,1
63,39:05,10.0,19.0,0.526,1.0,7.0,0.143,4.0,4.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,2.0,25.0,-2.0,2021,116.0,0.517,0.667,0.294,26.0,37.0,117.0,0.473,0.81,0.389,27.0,48.0,0,1,0.25,25.2,117.8,0
64,33:49,11.0,18.0,0.611,8.0,13.0,0.615,3.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,33.0,-19.0,2021,119.0,0.565,0.533,0.441,25.0,43.0,104.0,0.453,0.769,0.39,23.0,38.0,1,0,0.8,22.6,107.4,0
65,36:36,7.0,17.0,0.412,1.0,8.0,0.125,9.0,9.0,1.0,0.0,5.0,5.0,8.0,1.0,0.0,2.0,3.0,24.0,8.0,2021,117.0,0.444,0.735,0.316,24.0,50.0,115.0,0.466,0.667,0.407,25.0,48.0,1,1,0.6,25.8,110.4,1
66,39:08,11.0,25.0,0.44,5.0,16.0,0.313,8.0,8.0,1.0,0.0,2.0,2.0,10.0,1.0,0.0,3.0,5.0,35.0,9.0,2021,114.0,0.462,0.882,0.333,27.0,38.0,116.0,0.433,0.727,0.389,24.0,51.0,0,1,0.4,22.6,111.6,0
67,29:39,5.0,13.0,0.385,3.0,8.0,0.375,3.0,4.0,0.75,1.0,6.0,7.0,2.0,0.0,0.0,4.0,2.0,16.0,-14.0,2021,111.0,0.461,0.706,0.333,26.0,52.0,85.0,0.359,0.765,0.372,17.0,35.0,1,0,0.5,25.2,112.2,0
68,36:34,6.0,12.0,0.5,4.0,10.0,0.4,2.0,2.0,1.0,0.0,9.0,9.0,10.0,1.0,0.0,4.0,2.0,18.0,4.0,2021,98.0,0.411,0.765,0.306,21.0,50.0,110.0,0.5,0.765,0.349,30.0,40.0,0,0,0.25,25.2,105.4,1
69,31:41,7.0,11.0,0.636,4.0,7.0,0.571,2.0,2.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0,4.0,4.0,20.0,21.0,2021,126.0,0.56,0.75,0.476,27.0,40.0,114.0,0.525,0.826,0.355,29.0,25.0,1,1,0.6,23.8,97.6,1
70,37:57,13.0,23.0,0.565,7.0,14.0,0.5,7.0,8.0,0.875,0.0,5.0,5.0,9.0,1.0,1.0,1.0,0.0,40.0,18.0,2021,108.0,0.429,0.69,0.372,25.0,37.0,122.0,0.538,0.826,0.425,23.0,41.0,0,0,0.333,20.2,110.2,1
71,35:31,5.0,18.0,0.278,3.0,10.0,0.3,6.0,6.0,1.0,2.0,5.0,7.0,8.0,3.0,0.0,5.0,5.0,19.0,-3.0,2021,110.0,0.408,0.889,0.311,24.0,55.0,106.0,0.398,0.81,0.393,21.0,52.0,1,1,0.6,24.2,115.0,1
72,38:21,10.0,20.0,0.5,6.0,10.0,0.6,3.0,3.0,1.0,0.0,8.0,8.0,6.0,3.0,0.0,4.0,1.0,29.0,13.0,2021,124.0,0.537,0.714,0.583,31.0,47.0,115.0,0.442,0.778,0.227,22.0,41.0,1,1,0.5,22.0,119.6,1
73,28:59,7.0,16.0,0.438,2.0,10.0,0.2,2.0,3.0,0.667,2.0,7.0,9.0,7.0,1.0,0.0,4.0,3.0,18.0,23.0,2021,130.0,0.533,0.833,0.395,31.0,58.0,92.0,0.352,1.0,0.25,17.0,39.0,1,1,0.25,22.2,103.8,1
74,35:02,5.0,20.0,0.25,1.0,13.0,0.077,2.0,2.0,1.0,2.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,13.0,-5.0,2021,94.0,0.434,0.9,0.31,19.0,40.0,92.0,0.383,0.826,0.314,17.0,51.0,1,1,0.5,22.0,106.6,1
75,38:56,6.0,21.0,0.286,4.0,13.0,0.308,6.0,8.0,0.75,0.0,4.0,4.0,12.0,1.0,1.0,2.0,3.0,22.0,2.0,2021,105.0,0.481,0.773,0.333,25.0,41.0,103.0,0.427,0.85,0.286,25.0,39.0,1,1,0.333,23.0,113.4,1
76,43:57,12.0,27.0,0.444,6.0,16.0,0.375,9.0,9.0,1.0,0.0,5.0,5.0,8.0,1.0,0.0,2.0,3.0,39.0,-4.0,2021,117.0,0.447,0.828,0.214,28.0,53.0,121.0,0.432,0.706,0.429,23.0,48.0,0,1,0.8,20.8,107.2,0
77,28:33,6.0,11.0,0.545,4.0,8.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,8.0,3.0,0.0,1.0,1.0,18.0,21.0,2021,102.0,0.41,0.741,0.333,26.0,54.0,86.0,0.353,0.708,0.265,18.0,50.0,1,1,0.0,20.0,104.2,1
78,27:37,7.0,15.0,0.467,4.0,10.0,0.4,1.0,2.0,0.5,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,19.0,24.0,2021,96.0,0.425,0.667,0.263,26.0,36.0,138.0,0.564,0.765,0.452,39.0,47.0,0,0,0.4,18.0,115.2,1
79,29:15,4.0,11.0,0.364,2.0,6.0,0.333,2.0,2.0,1.0,0.0,8.0,8.0,4.0,2.0,0.0,4.0,0.0,12.0,-25.0,2021,118.0,0.512,0.667,0.439,29.0,54.0,99.0,0.347,0.708,0.333,20.0,49.0,1,0,0.4,21.2,108.6,0
80,38:42,8.0,21.0,0.381,2.0,9.0,0.222,9.0,10.0,0.9,1.0,9.0,10.0,10.0,2.0,0.0,3.0,3.0,27.0,-1.0,2021,116.0,0.44,0.778,0.412,30.0,49.0,108.0,0.427,0.862,0.361,25.0,45.0,1,0,0.25,20.4,119.2,0
81,36:31,10.0,21.0,0.476,4.0,11.0,0.364,4.0,4.0,1.0,3.0,2.0,5.0,5.0,1.0,0.0,5.0,3.0,28.0,23.0,2021,96.0,0.402,0.8,0.238,24.0,54.0,82.0,0.427,0.611,0.292,21.0,42.0,1,1,0.6,21.4,107.8,1
82,36:04,5.0,24.0,0.208,1.0,9.0,0.111,3.0,4.0,0.75,0.0,9.0,9.0,5.0,0.0,1.0,5.0,2.0,14.0,0.0,2021,99.0,0.379,0.808,0.3,22.0,46.0,82.0,0.407,0.688,0.179,20.0,46.0,1,0,0.25,27.8,107.2,0
83,32:01,3.0,17.0,0.176,1.0,10.0,0.1,2.0,2.0,1.0,0.0,3.0,3.0,10.0,0.0,1.0,2.0,3.0,9.0,0.0,2021,115.0,0.489,0.846,0.368,39.0,43.0,108.0,0.411,0.895,0.405,24.0,49.0,1,1,0.5,32.0,112.0,1
84,35:32,8.0,18.0,0.444,6.0,12.0,0.5,6.0,7.0,0.857,0.0,6.0,6.0,9.0,0.0,1.0,3.0,3.0,28.0,4.0,2021,116.0,0.435,0.786,0.318,19.0,45.0,123.0,0.535,0.667,0.531,39.0,40.0,0,0,0.5,32.4,119.6,1
85,39:05,6.0,16.0,0.375,5.0,14.0,0.357,6.0,7.0,0.857,0.0,4.0,4.0,4.0,0.0,0.0,6.0,3.0,23.0,5.0,2021,86.0,0.417,0.516,0.313,20.0,43.0,89.0,0.41,0.65,0.242,24.0,44.0,0,1,0.25,32.2,108.8,0
86,37:13,10.0,27.0,0.37,5.0,16.0,0.313,8.0,9.0,0.889,0.0,4.0,4.0,6.0,3.0,1.0,1.0,3.0,33.0,24.0,2021,107.0,0.482,1.0,0.367,20.0,37.0,116.0,0.494,0.857,0.378,28.0,42.0,0,0,0.8,30.8,117.4,1
87,37:18,13.0,22.0,0.591,8.0,14.0,0.571,12.0,12.0,1.0,0.0,4.0,4.0,4.0,2.0,0.0,3.0,1.0,46.0,15.0,2021,113.0,0.488,0.778,0.475,30.0,39.0,104.0,0.422,0.833,0.308,18.0,42.0,1,1,0.25,25.2,112.4,1
88,36:14,13.0,27.0,0.481,4.0,12.0,0.333,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,4.0,1.0,30.0,16.0,2021,113.0,0.523,0.667,0.405,28.0,42.0,98.0,0.446,0.688,0.406,23.0,37.0,1,1,0.6,23.6,109.8,1
89,35:15,8.0,21.0,0.381,5.0,14.0,0.357,9.0,9.0,1.0,1.0,4.0,5.0,4.0,1.0,0.0,6.0,6.0,30.0,-10.0,2021,107.0,0.439,0.69,0.366,20.0,45.0,111.0,0.433,0.81,0.348,27.0,45.0,0,0,0.6,23.8,113.0,1
90,34:43,8.0,19.0,0.421,5.0,14.0,0.357,1.0,2.0,0.5,0.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,22.0,13.0,2021,96.0,0.361,0.909,0.381,18.0,35.0,105.0,0.455,0.741,0.375,28.0,49.0,0,0,0.4,24.8,101.2,1
91,35:21,8.0,20.0,0.4,5.0,15.0,0.333,5.0,5.0,1.0,1.0,5.0,6.0,6.0,1.0,1.0,7.0,1.0,26.0,17.0,2021,100.0,0.402,0.742,0.233,16.0,42.0,102.0,0.5,0.714,0.267,21.0,47.0,0,0,0.8,24.2,111.8,1
92,36:13,6.0,20.0,0.3,3.0,14.0,0.214,3.0,4.0,0.75,2.0,7.0,9.0,5.0,0.0,0.0,3.0,1.0,18.0,-9.0,2021,102.0,0.461,0.885,0.333,19.0,44.0,93.0,0.4,0.722,0.25,21.0,42.0,1,0,0.8,23.0,103.6,0
93,33:21,8.0,19.0,0.421,6.0,17.0,0.353,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,22.0,16.0,2021,104.0,0.398,0.774,0.304,22.0,47.0,94.0,0.413,0.714,0.267,24.0,42.0,1,1,0.5,25.2,101.4,1
94,30:58,8.0,16.0,0.5,7.0,13.0,0.538,8.0,8.0,1.0,0.0,3.0,3.0,8.0,2.0,0.0,3.0,2.0,31.0,9.0,2021,126.0,0.494,0.69,0.5,28.0,43.0,95.0,0.434,0.818,0.289,18.0,38.0,1,1,0.8,25.4,100.0,1
95,36:52,7.0,28.0,0.25,5.0,17.0,0.294,8.0,9.0,0.889,1.0,7.0,8.0,5.0,3.0,0.0,1.0,1.0,27.0,3.0,2021,107.0,0.444,0.667,0.333,26.0,45.0,112.0,0.477,0.842,0.343,24.0,45.0,0,1,0.5,25.0,108.6,0
96,33:24,8.0,20.0,0.4,6.0,11.0,0.545,1.0,2.0,0.5,2.0,3.0,5.0,5.0,0.0,0.0,3.0,2.0,23.0,10.0,2021,118.0,0.489,0.75,0.487,30.0,51.0,96.0,0.383,0.743,0.364,23.0,38.0,1,1,0.8,22.8,113.8,1
97,35:57,4.0,21.0,0.19,3.0,14.0,0.214,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,12.0,-17.0,2021,104.0,0.494,0.545,0.4,28.0,35.0,96.0,0.419,0.714,0.35,25.0,51.0,1,0,0.8,28.4,118.4,0
98,34:47,12.0,22.0,0.545,7.0,13.0,0.538,2.0,2.0,1.0,0.0,5.0,5.0,6.0,6.0,0.0,3.0,4.0,33.0,14.0,2021,90.0,0.4,0.68,0.321,18.0,47.0,105.0,0.442,0.545,0.425,25.0,43.0,0,0,0.8,29.2,99.4,1
99,38:04,12.0,25.0,0.48,6.0,15.0,0.4,2.0,3.0,0.667,0.0,7.0,7.0,8.0,1.0,0.0,3.0,2.0,32.0,18.0,2021,118.0,0.54,0.75,0.324,31.0,48.0,103.0,0.419,0.783,0.342,23.0,37.0,1,1,0.5,27.6,117.6,1
100,34:55,9.0,16.0,0.563,6.0,11.0,0.545,1.0,2.0,0.5,0.0,4.0,4.0,10.0,1.0,0.0,4.0,1.0,25.0,29.0,2021,116.0,0.525,0.708,0.395,32.0,41.0,96.0,0.425,0.909,0.286,17.0,41.0,1,1,0.8,30.6,102.8,1
101,37:04,2.0,10.0,0.2,1.0,6.0,0.167,7.0,7.0,1.0,0.0,2.0,2.0,8.0,1.0,0.0,4.0,1.0,12.0,19.0,2021,119.0,0.494,0.792,0.489,31.0,47.0,104.0,0.394,0.55,0.405,25.0,47.0,1,1,0.25,33.2,112.0,1
102,35:22,15.0,27.0,0.556,9.0,16.0,0.563,1.0,1.0,1.0,0.0,4.0,4.0,6.0,2.0,0.0,3.0,4.0,40.0,10.0,2021,89.0,0.425,0.563,0.308,22.0,42.0,104.0,0.494,0.875,0.349,36.0,34.0,0,0,0.6,35.2,94.8,1
103,29:14,12.0,19.0,0.632,9.0,14.0,0.643,4.0,4.0,1.0,0.0,7.0,7.0,5.0,2.0,1.0,2.0,4.0,37.0,16.0,2021,99.0,0.386,0.778,0.278,21.0,38.0,117.0,0.519,0.786,0.325,25.0,53.0,0,0,0.6,31.8,114.8,1
104,35:41,7.0,22.0,0.318,3.0,13.0,0.231,7.0,7.0,1.0,1.0,5.0,6.0,10.0,3.0,1.0,3.0,2.0,24.0,14.0,2021,106.0,0.477,0.667,0.389,23.0,39.0,102.0,0.422,0.68,0.231,31.0,49.0,1,0,0.5,30.8,112.2,0
105,34:13,15.0,24.0,0.625,9.0,17.0,0.529,1.0,1.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,6.0,1.0,40.0,31.0,2021,119.0,0.484,0.875,0.326,27.0,47.0,93.0,0.436,0.773,0.296,18.0,38.0,1,1,0.4,25.8,113.2,1
106,34:06,8.0,16.0,0.5,3.0,9.0,0.333,6.0,8.0,0.75,0.0,5.0,5.0,6.0,1.0,0.0,3.0,2.0,25.0,11.0,2021,123.0,0.471,0.8,0.275,23.0,53.0,110.0,0.411,0.75,0.386,30.0,40.0,1,1,0.5,24.8,101.0,1
107,35:02,14.0,28.0,0.5,9.0,19.0,0.474,13.0,13.0,1.0,2.0,5.0,7.0,10.0,4.0,1.0,2.0,0.0,50.0,31.0,2021,127.0,0.478,0.955,0.409,31.0,39.0,113.0,0.463,0.769,0.395,21.0,35.0,1,1,0.75,22.0,107.0,1
108,26:49,8.0,16.0,0.5,4.0,11.0,0.364,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,20.0,16.0,2021,120.0,0.518,0.85,0.326,31.0,41.0,107.0,0.456,0.676,0.303,17.0,42.0,1,1,0.333,22.6,99.6,1
109,29:45,5.0,16.0,0.313,5.0,13.0,0.385,4.0,4.0,1.0,0.0,3.0,3.0,6.0,0.0,2.0,1.0,1.0,19.0,17.0,2021,126.0,0.516,0.857,0.4,36.0,49.0,85.0,0.352,0.75,0.25,23.0,42.0,1,1,0.6,24.2,104.8,1
110,35:26,6.0,15.0,0.4,3.0,11.0,0.273,0.0,0.0,0.0,1.0,7.0,8.0,9.0,1.0,1.0,4.0,3.0,15.0,-1.0,2021,114.0,0.488,0.667,0.4,33.0,53.0,92.0,0.374,0.737,0.278,18.0,49.0,1,1,0.5,30.2,116.6,1
111,27:10,7.0,16.0,0.438,6.0,15.0,0.4,0.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0,1.0,2.0,1.0,20.0,17.0,2021,103.0,0.424,0.5,0.389,30.0,56.0,82.0,0.349,0.762,0.205,14.0,45.0,1,1,0.25,30.4,100.2,1
112,40:40,11.0,29.0,0.379,7.0,20.0,0.35,7.0,7.0,1.0,1.0,6.0,7.0,8.0,1.0,0.0,5.0,2.0,36.0,12.0,2021,101.0,0.433,0.75,0.35,29.0,48.0,104.0,0.402,1.0,0.25,25.0,51.0,0,1,0.25,31.4,114.2,0
113,32:18,6.0,14.0,0.429,4.0,9.0,0.444,7.0,7.0,1.0,1.0,5.0,6.0,4.0,0.0,1.0,4.0,1.0,23.0,15.0,2021,98.0,0.419,0.824,0.353,19.0,42.0,106.0,0.47,0.778,0.35,30.0,46.0,0,0,0.25,,99.0,1
114,35:16,9.0,23.0,0.391,4.0,15.0,0.267,5.0,6.0,0.833,1.0,6.0,7.0,10.0,3.0,0.0,3.0,1.0,27.0,14.0,2021,107.0,0.488,0.615,0.326,26.0,47.0,119.0,0.443,0.833,0.351,26.0,43.0,0,0,0.6,,112.2,1
115,37:33,16.0,25.0,0.64,8.0,13.0,0.615,5.0,5.0,1.0,0.0,10.0,10.0,1.0,1.0,1.0,6.0,2.0,45.0,-2.0,2021,115.0,0.518,0.636,0.484,27.0,53.0,113.0,0.438,0.714,0.35,24.0,39.0,1,1,0.8,,103.6,1
116,36:11,5.0,21.0,0.238,2.0,8.0,0.25,9.0,9.0,1.0,1.0,9.0,10.0,10.0,3.0,0.0,4.0,1.0,21.0,4.0,2021,114.0,0.474,0.474,0.357,21.0,45.0,121.0,0.441,0.833,0.359,30.0,50.0,0,0,0.6,,104.8,1
117,30:11,13.0,23.0,0.565,7.0,14.0,0.5,8.0,10.0,0.8,0.0,9.0,9.0,2.0,2.0,0.0,4.0,2.0,41.0,22.0,2021,119.0,0.446,0.722,0.348,31.0,57.0,97.0,0.402,0.867,0.25,21.0,42.0,1,1,0.5,,105.8,1
118,,,,,,,,,,,,,,,,,,,,,2021,99.0,0.414,0.773,0.323,22.0,52.0,111.0,0.424,0.727,0.224,29.0,51.0,0,0,0.6,26.6,102.0,1
